"attr","w","m.statistic.S","m.var.S","m.z.S","m.p.value.S","m.statistic.S_InvDist","m.var.S_InvDist","m.z.S_InvDist","m.p.value.S_InvDist","m.statistic.B","m.var.B","m.z.B","m.p.value.B","m.statistic.B_InvDist","m.var.B_InvDist","m.z.B_InvDist","m.p.value.B_InvDist","m.statistic.W","m.var.W","m.z.W","m.p.value.W","m.statistic.W_InvDist","m.var.W_InvDist","m.z.W_InvDist","m.p.value.W_InvDist","m.statistic.C","m.var.C","m.z.C","m.p.value.C","m.statistic.C_InvDist","m.var.C_InvDist","m.z.C_InvDist","m.p.value.C_InvDist"
"AQI",1,0.11523183727501,0.186442651992838,0.276171396408366,0.391208212779765,0.114867884802525,0.186622802163653,0.275181784271422,0.391588290486552,0.457844313589771,2.94330960884917,0.276171396408366,0.391208212779765,0.0628954685725656,0.0559507834542073,0.275181784271422,0.391588290486552,0.15261477119659,0.327034400983241,0.276171396408366,0.391208212779765,0.152358875110104,0.328324259372389,0.275181784271422,0.391588290486552,0.0858458087980821,0.103475728436104,0.276171396408366,0.391208212779765,0.092894252747534,0.122052069966007,0.275181784271422,0.391588290486552
"AQI",2,0.116228605597535,0.186442651992838,0.278479852358021,0.390322014541478,0.11559776547029,0.18662236404352,0.276872333644383,0.390939068491051,0.461804718276762,2.94330960884917,0.278479852358022,0.390322014541478,0.0611742324744046,0.0522639062994893,0.276872333644383,0.390939068491051,0.153934906092254,0.327034400983241,0.278479852358022,0.390322014541478,0.153315740042633,0.328275367013712,0.276872333644383,0.390939068491051,0.0865883846768929,0.103475728436104,0.278479852358022,0.390322014541478,0.0903520514607072,0.114009448206975,0.276872333644383,0.390939068491051
"AQI",3,0.150026650892634,0.185443433409231,0.35915675351149,0.359738913411904,0.150618515558596,0.185625948749594,0.360338708105039,0.359296927952835,0.688308481357262,3.90338035935639,0.35915675351149,0.359738913411904,0.0925293285017034,0.0700552651554802,0.360338708105039,0.359296927952835,0.172077120339315,0.243961272459774,0.35915675351149,0.359738913411904,0.172999763203544,0.244891086288942,0.360338708105039,0.359296927952835,0.129057840254487,0.137228215758623,0.35915675351149,0.359738913411904,0.136662354593636,0.152819846235788,0.360338708105039,0.359296927952835
"AQI",4,0.188792988897633,0.183444996242017,0.454052329265814,0.324895581588743,0.188154042004192,0.183631344008839,0.452314149233221,0.32552134210069,1.0608309897578,5.79197318170705,0.454052329265814,0.324895581588743,0.139169901658331,0.100463972921825,0.452314149233221,0.32552134210069,0.176805164959633,0.160888143936307,0.454052329265814,0.324895581588743,0.176428949153712,0.161457938360077,0.452314149233221,0.32552134210069,0.198905810579587,0.203624057169388,0.454052329265814,0.324895581588743,0.205548735273077,0.219153961662633,0.452314149233221,0.32552134210069
"AQI",5,0.190772425742531,0.184444214825624,0.456277485380153,0.324095226001722,0.190668947193377,0.184611266932857,0.455835242357104,0.324254229676492,0.978555168210695,4.85293488364234,0.456277485380153,0.324095226001722,0.123255670047853,0.0771457631489052,0.455835242357104,0.324254229676492,0.195711033642139,0.194117395345694,0.456277485380153,0.324095226001722,0.195522581855527,0.194129757691001,0.455835242357104,0.324254229676492,0.183479094039505,0.170610992003051,0.456277485380153,0.324095226001722,0.182044010893754,0.168287189206877,0.455835242357104,0.324254229676492
"AQI",6,0.162804026961902,0.186442651992838,0.38634574870182,0.349620311530738,0.162976102034836,0.186611502723987,0.386572990080904,0.349536178534158,0.646860275221767,2.94330960884917,0.38634574870182,0.349620311530738,0.0832236318336176,0.0486613200311589,0.386572990080904,0.349536178534158,0.215620091740589,0.327034400983241,0.38634574870182,0.349620311530738,0.215761350860915,0.32706785474086,0.386572990080904,0.349536178534158,0.121286301604081,0.103475728436104,0.38634574870182,0.349620311530738,0.122918188950292,0.106150700140637,0.386572990080904,0.349536178534158
"AQI",7,0.136385062431846,0.185443433409231,0.32747864706124,0.371652945296179,0.136536177460156,0.185626664777724,0.327651588716831,0.371587555495122,0.625722127660241,3.90338035935639,0.327478647061241,0.371652945296179,0.0833354185837883,0.0691519010968334,0.327651588716831,0.371587555495122,0.15643053191506,0.243961272459774,0.327478647061241,0.371652945296179,0.156838940648923,0.244936034415861,0.327651588716831,0.371587555495122,0.117322898936295,0.137228215758623,0.327478647061241,0.371652945296179,0.123083293795838,0.150849231233034,0.327651588716831,0.371587555495122
"AQI",8,0.210163287030353,0.183444996242017,0.503947400371271,0.307149170094183,0.209406933674558,0.183630802631673,0.501911256539091,0.307864973389996,1.1809110555056,5.79197318170705,0.503947400371271,0.307149170094183,0.154115683643706,0.0994619779778409,0.501911256539091,0.307864973389996,0.196818509250934,0.160888143936307,0.503947400371271,0.307149170094183,0.196348548648418,0.161442847266849,0.501911256539091,0.307864973389996,0.2214208229073,0.203624057169388,0.503947400371271,0.307149170094183,0.227623095807606,0.216968191429248,0.501911256539091,0.307864973389996
"AQI",9,0.224374262894421,0.183444996242017,0.537126986674281,0.29558995043554,0.224467835657319,0.183610835659438,0.537108725307027,0.295596257065285,1.26076276864034,5.79197318170705,0.537126986674282,0.295589950435539,0.158070782364873,0.0910527935422414,0.537108725307026,0.295596257065285,0.210127128106724,0.160888143936307,0.537126986674281,0.29558995043554,0.210119815797184,0.16088816258029,0.537108725307027,0.295596257065285,0.236393019120064,0.203624057169388,0.537126986674281,0.29558995043554,0.233464628569568,0.198624241555323,0.537108725307027,0.295596257065285
"AQI",10,0.353444381011632,0.183444996242017,0.838478080657754,0.200881126604147,0.35289238504262,0.18361220795924,0.836812469154465,0.201348993681699,1.9860099398935,5.79197318170705,0.838478080657754,0.200881126604147,0.250004046865847,0.0921533349656454,0.836812469154465,0.201348993681699,0.331001656648916,0.160888143936307,0.838478080657754,0.200881126604147,0.33037322598605,0.160926167060883,0.836812469154465,0.201348993681699,0.372376863730031,0.203624057169388,0.838478080657754,0.200881126604147,0.369246618946288,0.201024982894713,0.836812469154465,0.201348993681699
"AQI",11,0.344166179423418,0.184444214825624,0.813447635383052,0.207980728733195,0.343501499753267,0.184611721072637,0.811536071181821,0.208528943460656,1.76537878725013,4.85293488364234,0.813447635383053,0.207980728733195,0.222602528902781,0.0775286432225707,0.811536071181821,0.208528943460656,0.353075757450026,0.194117395345694,0.813447635383052,0.207980728733195,0.352261609580322,0.194147868244022,0.811536071181821,0.208528943460656,0.331008522609399,0.170610992003051,0.813447635383052,0.207980728733195,0.32877560262195,0.169122410854449,0.811536071181821,0.208528943460656
"AQI",12,0.21386325473774,0.186442651992838,0.504595873109207,0.306921354506405,0.213978497044395,0.186611933728352,0.504636791927863,0.306906981775613,0.849731093272346,2.94330960884917,0.504595873109207,0.306921354506405,0.110615413457794,0.0498689749687214,0.504636791927863,0.306906981775613,0.283243697757449,0.327034400983241,0.504595873109207,0.306921354506405,0.28330292443938,0.327115605235189,0.504636791927863,0.306906981775613,0.159324579988565,0.103475728436104,0.504595873109207,0.306921354506405,0.163374825066545,0.108785100873467,0.504636791927863,0.306906981775613
"AQI",13,0.104900586240804,0.185443433409231,0.254366297192526,0.399606292885882,0.104103766714331,0.185616785895708,0.252395182578316,0.400367811694433,0.481274245471006,3.90338035935639,0.254366297192526,0.399606292885882,0.0621660331409541,0.0661897395707108,0.252395182578316,0.400367811694433,0.120318561367751,0.243961272459774,0.254366297192526,0.399606292885882,0.119435916114489,0.244317317451317,0.252395182578316,0.400367811694433,0.0902389210258136,0.137228215758623,0.254366297192526,0.399606292885882,0.09181690391963,0.144387517499698,0.252395182578316,0.400367811694433
"AQI",14,0.144076585810522,0.183444996242017,0.349649101114511,0.36330102832712,0.144540209337143,0.183623726290667,0.350552567457366,0.362962023279417,0.809568766397219,5.79197318170705,0.349649101114511,0.36330102832712,0.105216732823979,0.0973018419392469,0.350552567457366,0.362962023279417,0.13492812773287,0.160888143936307,0.349649101114511,0.36330102832712,0.135446736090561,0.161245842533746,0.350552567457366,0.362962023279417,0.151794143699479,0.203624057169388,0.349649101114511,0.36330102832712,0.155401175856472,0.212256030872384,0.350552567457366,0.362962023279417
"AQI",15,0.20940553176835,0.183444996242017,0.502178204057614,0.307771086656942,0.209489113936811,0.183610835660421,0.502152413961809,0.307780156609221,1.17665321590426,5.79197318170705,0.502178204057614,0.307771086656942,0.147593290473713,0.0911399146793392,0.502152413961809,0.307780156609221,0.196108869317376,0.160888143936307,0.502178204057614,0.307771086656942,0.196098536374369,0.160888162607501,0.502152413961809,0.307780156609221,0.220622477982048,0.203624057169388,0.502178204057614,0.307771086656942,0.217989765244959,0.198814289209066,0.502152413961809,0.307780156609221
"AQI",16,0.332274679370616,0.183444996242017,0.789051359415966,0.21504099458195,0.332405402352278,0.1836108356584,0.789006000483491,0.215054249722755,1.86705702921685,5.79197318170705,0.789051359415966,0.21504099458195,0.233970874100675,0.0909673944238783,0.789006000483491,0.215054249722755,0.311176171536142,0.160888143936307,0.789051359415965,0.21504099458195,0.311157995984946,0.160888162551554,0.789006000483491,0.215054249722755,0.35007319297816,0.203624057169388,0.789051359415966,0.21504099458195,0.345566222933745,0.198437950344977,0.789006000483491,0.215054249722755
"AQI",17,0.430516254502122,0.183444996242017,1.01842440541918,0.154238154424029,0.430707414803553,0.183610835656059,1.01841648137322,0.154240036496026,2.41907809732246,5.79197318170705,1.01842440541918,0.154238154424029,0.302876326562474,0.0907954883869456,1.01841648137322,0.154240036496026,0.403179682887076,0.160888143936307,1.01842440541918,0.154238154424029,0.403176528033558,0.160888162486738,1.01841648137321,0.154240036496026,0.453577143247961,0.203624057169388,1.01842440541918,0.154238154424029,0.447336996917,0.198062951348502,1.01841648137321,0.154240036496026
