"attr","w","m.statistic.S","m.var.S","m.z.S","m.p.value.S","m.statistic.S_InvDist","m.var.S_InvDist","m.z.S_InvDist","m.p.value.S_InvDist","m.statistic.B","m.var.B","m.z.B","m.p.value.B","m.statistic.B_InvDist","m.var.B_InvDist","m.z.B_InvDist","m.p.value.B_InvDist","m.statistic.W","m.var.W","m.z.W","m.p.value.W","m.statistic.W_InvDist","m.var.W_InvDist","m.z.W_InvDist","m.p.value.W_InvDist","m.statistic.C","m.var.C","m.z.C","m.p.value.C","m.statistic.C_InvDist","m.var.C_InvDist","m.z.C_InvDist","m.p.value.C_InvDist"
"AQI",11,-0.645458786229931,0.185777198448033,-1.48548943712247,0.931292890275571,-0.650209661371868,0.185945921135125,-1.49582825129939,0.932650791369164,-3.31084027827345,4.88800718301821,-1.48548943712247,0.931292890275571,-0.421361522562091,0.0780889474114439,-1.49582825129939,0.932650791369164,-0.662168055654689,0.195520287320728,-1.48548943712247,0.931292890275571,-0.666791562901617,0.195550986618293,-1.49582825129939,0.932650791369164,-0.620782552176271,0.171844002527984,-1.48548943712247,0.931292890275571,-0.622335196212245,0.170344668736121,-1.49582825129939,0.932650791369164
"AQI",12,-0.309944514763584,0.187805422958764,-0.705936397235059,0.759886154210635,-0.298010436265368,0.187975947598579,-0.678087410737469,0.751141863796631,-1.23148547284009,2.96482323159481,-0.705936397235059,0.759886154210635,-0.154055421818352,0.0502334852773191,-0.678087410737469,0.751141863796631,-0.410495157613365,0.329424803510535,-0.705936397235059,0.759886154210635,-0.39455940327461,0.329506611071707,-0.678087410737469,0.751141863796631,-0.230903526157518,0.104232066735755,-0.705936397235059,0.759886154210635,-0.227534091347309,0.109580250377043,-0.678087410737469,0.751141863796631
"AQI",13,-0.0563948024075674,0.186791310703398,-0.11975481475144,0.547661311567724,-0.082885873204661,0.186965966770018,-0.180967493880234,0.571803454582878,-0.258734168700299,3.93175169427049,-0.11975481475144,0.547661311567724,-0.0494956724735742,0.0666708487024816,-0.180967493880234,0.571803454582878,-0.0646835421750747,0.245734480891906,-0.11975481475144,0.547661311567724,-0.095093102887557,0.246093171129515,-0.180967493880234,0.571803454582878,-0.048512656631306,0.138225645501697,-0.11975481475144,0.547661311567723,-0.0731032554970884,0.145437017824573,-0.180967493880234,0.571803454582878
"AQI",14,-0.262430641643087,0.184763086192667,-0.597316169672903,0.72485184458364,-0.283726306329634,0.184943199975739,-0.646552488794128,0.741039192085806,-1.47460220288138,5.83358969783796,-0.597316169672903,0.72485184458364,-0.206535988187118,0.0980010283817694,-0.646552488794128,0.741039192085806,-0.245767033813564,0.162044158273277,-0.597316169672903,0.72485184458364,-0.265876203664141,0.162404514402293,-0.646552488794128,0.741039192085806,-0.276487913040259,0.205087137814616,-0.597316169672903,0.72485184458364,-0.305045923395578,0.213781249061185,-0.646552488794128,0.741039192085806
"AQI",15,-0.435845525484522,0.184763086192667,-1.00075599340201,0.841527605193483,-0.436055490363572,0.184930117206537,-1.00078622680532,0.841534915150854,-2.44902336088313,5.83358969783796,-1.00075599340201,0.841527605193483,-0.307218181615398,0.0917947736756428,-1.00078622680531,0.841534915150854,-0.408170560147188,0.162044158273277,-1.00075599340201,0.841527605193483,-0.408182753897642,0.162044177083189,-1.00078622680531,0.841534915150854,-0.459191880165587,0.205087137814616,-1.00075599340201,0.841527605193483,-0.453749754303714,0.200242810689916,-1.00078622680532,0.841534915150854
"AQI",16,-0.381804390469188,0.184763086192667,-0.875032379016971,0.809221855896114,-0.381962246992773,0.184930117204486,-0.874998230404282,0.809212565719757,-2.14536531149955,5.83358969783796,-0.875032379016971,0.809221855896114,-0.268852552244763,0.0916210138267235,-0.874998230404282,0.809212565719757,-0.357560885249925,0.162044158273277,-0.875032379016971,0.809221855896114,-0.357547159207185,0.162044177026826,-0.874998230404283,0.809212565719757,-0.402255995906165,0.205087137814616,-0.875032379016971,0.809221855896114,-0.397085155844413,0.199863767753816,-0.874998230404282,0.809212565719757
"AQI",17,-0.373172897706448,0.184763086192667,-0.85495170403925,0.8037110574069,-0.373347267481691,0.18493011720211,-0.854965025810176,0.803714745037627,-2.09686480804309,5.83358969783796,-0.854951704039251,0.8037110574069,-0.262540288419615,0.0914478726096174,-0.854965025810176,0.803714745037627,-0.349477468007181,0.162044158273277,-0.854951704039251,0.8037110574069,-0.349482850493157,0.162044176961529,-0.854965025810176,0.803714745037627,-0.393162151508079,0.205087137814616,-0.85495170403925,0.8037110574069,-0.387762178458437,0.199486074312552,-0.854965025810176,0.803714745037627
"AQI",18,-0.439268503902191,0.184763086192667,-1.00871935720829,0.843445377188784,-0.423111335820822,0.184933438861419,-0.970680879609488,0.834146391924913,-2.46825713436136,5.83358969783796,-1.00871935720829,0.843445377188784,-0.30048874132408,0.0932744147534819,-0.970680879609488,0.834146391924913,-0.411376189060227,0.162044158273277,-1.00871935720829,0.843445377188784,-0.396174045589179,0.162135518356199,-0.970680879609488,0.834146391924913,-0.462798212692756,0.205087137814616,-1.00871935720829,0.843445377188784,-0.443810622893159,0.203470527000713,-0.970680879609488,0.834146391924913
"AQI",19,-0.639206730430082,0.185777198448033,-1.47098413961308,0.929352296911945,-0.645580496009842,0.18594663130003,-1.48509107621598,0.931240150164015,-3.27877075097635,4.88800718301821,-1.47098413961308,0.929352296911945,-0.419467814432472,0.0785027370434609,-1.48509107621598,0.931240150164015,-0.65575415019527,0.195520287320728,-1.47098413961308,0.929352296911945,-0.662090674615648,0.195579105027722,-1.48509107621598,0.931240150164015,-0.614769515808065,0.171844002527984,-1.47098413961308,0.929352296911945,-0.619538260191011,0.171247317063816,-1.48509107621598,0.931240150164015
"AQI",20,-0.300587117886176,0.187805422958764,-0.684343993830206,0.753121013639857,-0.283890820347439,0.187976668659165,-0.645520720958581,0.740705102643417,-1.19430624310952,2.96482323159481,-0.684343993830207,0.753121013639857,-0.148686372014755,0.0515636412950056,-0.645520720958581,0.740705102643417,-0.398102081036506,0.329424803510535,-0.684343993830207,0.753121013639857,-0.37590985595765,0.329585938318489,-0.645520720958581,0.740705102643417,-0.223932420583035,0.104232066735755,-0.684343993830207,0.753121013639857,-0.219604205764312,0.112481877223238,-0.645520720958581,0.740705102643417
"AQI",21,-0.0897521723466509,0.186791310703398,-0.196936359519957,0.578061329983883,-0.098375594387976,0.186960949397171,-0.216786800410902,0.585812750449941,-0.411774715218092,3.93175169427049,-0.196936359519957,0.578061329983883,-0.0579407219532343,0.0648550756976733,-0.216786800410902,0.585812750449941,-0.102943678804523,0.245734480891906,-0.196936359519957,0.578061329983883,-0.112794340546465,0.245782402403643,-0.216786800410902,0.585812750449941,-0.0772077591033923,0.138225645501697,-0.196936359519957,0.578061329983883,-0.0855762774592965,0.141476057134779,-0.216786800410902,0.585812750449941
