"attr","w","m.statistic.S","m.var.S","m.z.S","m.p.value.S","m.statistic.S_InvDist","m.var.S_InvDist","m.z.S_InvDist","m.p.value.S_InvDist","m.statistic.B","m.var.B","m.z.B","m.p.value.B","m.statistic.B_InvDist","m.var.B_InvDist","m.z.B_InvDist","m.p.value.B_InvDist","m.statistic.W","m.var.W","m.z.W","m.p.value.W","m.statistic.W_InvDist","m.var.W_InvDist","m.z.W_InvDist","m.p.value.W_InvDist","m.statistic.C","m.var.C","m.z.C","m.p.value.C","m.statistic.C_InvDist","m.var.C_InvDist","m.z.C_InvDist","m.p.value.C_InvDist"
"AQI",21,0.061483239392002,0.173138402628285,0.158906347198787,0.436871329949557,0.061505154871798,0.173295583500262,0.158890881910452,0.436877422307151,0.282079449771359,3.64437299204979,0.158906347198787,0.436871329949557,0.0362249712369009,0.0601146828908435,0.158890881910452,0.436877422307151,0.0705198624428397,0.227773312003112,0.158906347198787,0.436871329949557,0.0705198624428397,0.227817653771928,0.158890881910452,0.436877422307151,0.0528898968321298,0.12812248800175,0.158906347198787,0.436871329949557,0.0535029265259444,0.131135276920342,0.158890881910452,0.436877422307151
"AQI",22,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0752999890435772,0.171571720660681,0.195502928019631,0.422499622840201,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0541876452672177,0.0888497967983475,0.195502928019631,0.422499622840201,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150480003866248,0.195502928019631,0.422499622840201,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0800331236810643,0.193818583866174,0.195502928019631,0.422499622840201
"AQI",23,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353072902901,0.171566860958237,0.195597395648098,0.422462649439525,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0531020825469136,0.0852431292512734,0.195597395648098,0.422462649439525,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.15033468438258,0.195597395648098,0.422462649439525,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0784297881784933,0.185950932823184,0.195597395648098,0.422462649439525
"AQI",24,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073020284,0.171566860956622,0.195597395679496,0.422462649427237,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0530517581141981,0.0850816372746437,0.195597395679496,0.422462649427237,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684334316,0.195597395679496,0.422462649427237,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0783554608751414,0.185598651249741,0.195597395679496,0.422462649427237
"AQI",25,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073184248,0.171566860954365,0.195597395723353,0.422462649410072,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0530015635962216,0.0849207147106931,0.195597395723353,0.422462649410072,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684266899,0.195597395723353,0.422462649410072,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0782813254509961,0.18524761180361,0.195597395723353,0.422462649410072
"AQI",26,-0.121115040987324,0.17141189984297,-0.278816151697223,0.609807040728464,-0.121077509275076,0.171566860952738,-0.278593401112394,0.609721561279801,-0.680547458649565,5.41204801032637,-0.278816151697223,0.609807040728464,-0.0851026729146076,0.084760371191279,-0.278593401112394,0.609721561279801,-0.113424576441594,0.15033466695351,-0.278816151697223,0.609807040728464,-0.113338215527153,0.150334684218282,-0.278593401112394,0.609721561279801,-0.127602648496793,0.190267312863037,-0.278816151697223,0.609807040728464,-0.125693462289724,0.184897835495899,-0.278593401112394,0.609721561279801
"AQI",27,-1.10319665653343,0.17141189984297,-2.65088394511535,0.995985928902293,-1.10369514091011,0.171566860950668,-2.65088379344375,0.995985927099772,-6.19888062518258,5.41204801032637,-2.65088394511535,0.995985928902293,-0.77503108332578,0.0846005887736136,-2.65088379344375,0.995985927099772,-1.03314677086376,0.15033466695351,-2.65088394511535,0.995985928902293,-1.03314677086376,0.150334684156453,-2.65088379344375,0.995985927099772,-1.16229011722173,0.190267312863037,-2.65088394511535,0.995985928902293,-1.14469189872709,0.184549283185882,-2.65088379344375,0.995985927099772
"AQI",28,-0.121115040987324,0.17141189984297,-0.278816151697223,0.609807040728464,-0.118345767959451,0.171572285793224,-0.272001157997069,0.60718943552431,-0.680547458649565,5.41204801032637,-0.278816151697223,0.609807040728464,-0.0842935117726161,0.0870422217397605,-0.272001157997069,0.60718943552431,-0.113424576441594,0.15033466695351,-0.278816151697223,0.609807040728464,-0.110839094857027,0.150496920703701,-0.272001157997069,0.60718943552431,-0.127602648496793,0.190267312863037,-0.278816151697223,0.609807040728464,-0.12449836157192,0.189875506327322,-0.272001157997069,0.60718943552431
"AQI",29,0.0687403513787047,0.172275151235628,0.178107264862164,0.429319368360634,0.0687547296189549,0.17243298833989,0.178062967842132,0.429336762298017,0.352599312214198,4.53275312433377,0.178107264862164,0.429319368360634,0.0447983083036458,0.0732046091551572,0.178062967842132,0.429336762298017,0.0705198624428397,0.181310124973351,0.178107264862164,0.429319368360634,0.0705198624428397,0.181400345835552,0.178062967842132,0.429336762298017,0.0661123710401622,0.159354602027359,0.178107264862164,0.429319368360634,0.0661654244521525,0.159689883265925,0.178062967842132,0.429336762298017
"AQI",30,0.0532460472204339,0.174001654020942,0.137275138698829,0.445406660412811,0.0532476451205078,0.174161141516463,0.137216387377587,0.445429879087745,0.211559587328519,2.74690761347442,0.137275138698829,0.445406660412811,0.0282788092191804,0.0491216206468419,0.137216387377587,0.445429879087745,0.0705198624428397,0.305211957052713,0.137275138698829,0.445406660412811,0.0705198624428397,0.305473375457991,0.137216387377587,0.445429879087745,0.0396674226240973,0.09657097078621,0.137275138698829,0.445406660412811,0.0417667426704201,0.107154808385103,0.137216387377587,0.445429879087745
"AQI",31,0.061483239392002,0.173138402628285,0.158906347198787,0.436871329949557,0.0615097689430453,0.173295065027561,0.158903039493376,0.436872632977621,0.282079449771359,3.64437299204979,0.158906347198787,0.436871329949557,0.0357542787230071,0.0585536600325375,0.158903039493376,0.436872632977621,0.0705198624428397,0.227773312003112,0.158906347198787,0.436871329949557,0.0705198624428397,0.227782794702251,0.158903039493376,0.436872632977621,0.0528898968321298,0.12812248800175,0.158906347198787,0.436871329949557,0.0528077313021171,0.127730032894109,0.158903039493376,0.436872632977621
"AQI",32,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753282547050197,0.17156783155843,0.195578531395343,0.422470032608033,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.053627165708482,0.0869540351202168,0.195578531395343,0.422470032608033,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150363686423169,0.195578531395343,0.422470032608033,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0792053163529585,0.189683134410538,0.195578531395343,0.422470032608033
"AQI",33,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353072821479,0.171566860959358,0.195597395626319,0.422462649448049,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0531275210805115,0.0853248202135844,0.195597395626319,0.422462649448049,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684416058,0.195597395626319,0.422462649448049,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0784673599403897,0.186129134993592,0.195597395626319,0.422462649448049
"AQI",34,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353072952992,0.171566860957548,0.195597395661497,0.422462649434281,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0530771322057898,0.085163044037835,0.195597395661497,0.422462649434281,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684361984,0.195597395661497,0.422462649434281,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.078392937458607,0.185776233462953,0.195597395661497,0.422462649434281
"AQI",35,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073086426,0.171566860955711,0.195597395697187,0.422462649420313,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0530268713311997,0.0850018317381273,0.195597395697187,0.422462649420313,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.15033468430712,0.195597395697187,0.422462649420313,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0783187040282272,0.185424561981902,0.195597395697187,0.422462649420313
"AQI",36,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073251907,0.171566860953434,0.195597395741451,0.422462649402989,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0529767443823726,0.084841201120148,0.195597395741451,0.422462649402989,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.15033468423908,0.195597395741451,0.422462649402989,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0782446684011862,0.185074159392092,0.195597395741451,0.422462649402989
"AQI",37,-0.121115040987324,0.17141189984297,-0.278816151697223,0.609807040728464,-0.121122016651655,0.171566860951894,-0.278700853307452,0.609762796197201,-0.680547458649564,5.41204801032637,-0.278816151697223,0.609807040728464,-0.0850941530542016,0.0846811328469379,-0.278700853307452,0.609762796197201,-0.113424576441594,0.15033466695351,-0.278816151697223,0.609807040728464,-0.113379877975882,0.150334684193082,-0.278700853307452,0.609762796197201,-0.127602648496793,0.190267312863037,-0.278816151697223,0.609807040728464,-0.125680878774824,0.184724983511522,-0.278700853307452,0.609762796197201
"AQI",38,-0.121115040987324,0.17141189984297,-0.278816151697223,0.609807040728464,-0.121216091206376,0.171566860949661,-0.278927973352954,0.609849949741386,-0.680547458649564,5.41204801032637,-0.278816151697223,0.609807040728464,-0.0850800060121772,0.084521632818586,-0.278927973352954,0.609849949741386,-0.113424576441594,0.15033466695351,-0.278816151697223,0.609807040728464,-0.113467939245577,0.150334684126356,-0.278927973352954,0.609849949741386,-0.127602648496793,0.190267312863037,-0.278816151697223,0.609807040728464,-0.125659984123313,0.184377047210757,-0.278927973352954,0.609849949741386
"AQI",39,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073644187,0.171566860948035,0.195597395846378,0.422462649361922,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0528271397360211,0.0843626998973405,0.195597395846378,0.422462649361922,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684077787,0.195597395846378,0.422462649361922,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0780237079385998,0.184030348007883,0.195597395846378,0.422462649361922
"AQI",40,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0752682563814974,0.171576085052098,0.195418054370994,0.42253284186436,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0537958044802047,0.0876455470199396,0.195418054370994,0.42253284186436,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150610744708255,0.195418054370994,0.42253284186436,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0794543895062233,0.191191611210266,0.195418054370994,0.42253284186436
"AQI",41,0.0687403513787047,0.172275151235628,0.178107264862164,0.429319368360634,0.0687462060582914,0.172434058898643,0.178040340595338,0.429345647303347,0.352599312214198,4.53275312433377,0.178107264862164,0.429319368360634,0.044923679216555,0.0736336307044467,0.178040340595338,0.429345647303347,0.0705198624428397,0.181310124973351,0.178107264862164,0.429319368360634,0.0705198624428397,0.181446457309024,0.178040340595338,0.429345647303347,0.0661123710401622,0.159354602027359,0.178107264862164,0.429319368360634,0.0663505925975737,0.160625758778619,0.178040340595338,0.429345647303347
"AQI",42,0.0532460472204339,0.174001654020942,0.137275138698829,0.445406660412811,0.0532334968979157,0.174162517643035,0.137179386193015,0.445444502148177,0.211559587328519,2.74690761347442,0.137275138698829,0.445406660412811,0.0286934876605338,0.0506001007258438,0.137179386193015,0.445444502148177,0.0705198624428397,0.305211957052713,0.137275138698829,0.445406660412811,0.0705198624428397,0.305638187408457,0.137179386193014,0.445444502148177,0.0396674226240973,0.09657097078621,0.137275138698829,0.445406660412811,0.0423792072058514,0.110379992071644,0.137179386193015,0.445444502148177
"AQI",43,0.061483239392002,0.173138402628285,0.158906347198787,0.436871329949557,0.0615110056610998,0.173294926053754,0.158906298122096,0.436871349282684,0.282079449771359,3.64437299204979,0.158906347198787,0.436871329949557,0.0355572941281177,0.0579078713026474,0.158906298122096,0.436871349282684,0.0705198624428397,0.227773312003112,0.158906347198787,0.436871329949557,0.0705198624428397,0.227773452694352,0.158906298122096,0.436871349282684,0.0528898968321298,0.12812248800175,0.158906347198787,0.436871329949557,0.0525167924290898,0.12632129745954,0.158906298122096,0.436871349282684
"AQI",44,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753341719940517,0.17156701720761,0.195594358947284,0.422463837954088,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0533556567381909,0.0860618548718479,0.195594358947284,0.422463837954088,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150339352462016,0.195594358947283,0.422463837954088,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.078804307767096,0.187736915977595,0.195594358947284,0.422463837954088
"AQI",45,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353072748078,0.171566860960368,0.195597395606686,0.422462649455733,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.053152997683796,0.0854066726400296,0.195597395606686,0.422462649455733,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684446238,0.195597395606686,0.422462649455733,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0785049879297882,0.186307689384837,0.195597395606686,0.422462649455733
"AQI",46,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.075335307288506,0.171566860958483,0.195597395643326,0.422462649441393,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0531025397915144,0.0852445972629591,0.195597395643326,0.422462649441393,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684389915,0.195597395643326,0.422462649441393,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.078430463511653,0.185954135170924,0.195597395643326,0.422462649441393
"AQI",47,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073033911,0.171566860956434,0.195597395683141,0.42246264942581,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.0530522144047302,0.0850831008275875,0.195597395683141,0.42246264942581,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684328713,0.195597395683141,0.42246264942581,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0783561347991773,0.1856018438711,0.195597395683141,0.42246264942581
"AQI",48,0.0753012821218958,0.17141189984297,0.195597406986403,0.422462645001901,0.0753353073168787,0.171566860954578,0.195597395719218,0.42246264941169,0.423119174657038,5.41204801032637,0.195597406986403,0.422462645001901,0.053002018887633,0.0849221736840012,0.195597395719218,0.42246264941169,0.0705198624428397,0.15033466695351,0.195597406986403,0.422462645001902,0.0705198624428397,0.150334684273256,0.195597395719218,0.42246264941169,0.0793348452481946,0.190267312863037,0.195597406986403,0.422462645001902,0.0782819978993681,0.185250794434867,0.195597395719218,0.42246264941169
